AREA	YEAR	AGE	Yearclass	FMOR	WECA	WEST	CANUM	STNUM	MATPROP	M
GM	1987	7	1980	1.07	10.159	8.167	93.3	114	1	0.2
GM	1988	7	1981	0.79	6.142	6.714	26.9	73	1	0.2
GM	1989	7	1982	0.65	9.247	6.912	74.2	98	1	0.2
GM	1990	7	1983	0.84	10.705	8.008	31.3	133	0.99	0.2
GM	1991	7	1984	1.02	10.613	9.038	59.9	146	0.99	0.2
GM	1992	7	1985	1.09	10.9	8.821	81.1	155	0.99	0.2
GM	1993	7	1986	1.34	9.869	7.395	42.9	114	1	0.2
GM	1994	7	1987	1.27	7.65	6.562	75.6	124	1	0.2
GM	1995	7	1988	0.88	11.466	8.518	6.5	15	1	0.2
GM	1996	7	1989	0.87	11.717	8.93	4.1	19	1	0.2
GM	1997	7	1990	0.76	8.993	8.252	5.6	49	1	0.2
GM	1998	7	1991	0.67	7.086	5.691	29.1	90	1	0.2
GM	1999	7	1992	0.45	6.593	5.239	71.7	177	1	0.2
GM	2000	7	1993	0.54	5.302	5.483	13.6	98	1	0.2
GM	2001	7	1994	0.64	7.193	6.471	63.1	138	1	0.2
GM	2002	7	1995	0.55	6.948	6.464	74.1	113	0.99	0.2
GM	2003	7	1996	0.67	7.666	6.826	83.5	210	1	0.2
GM	2004	7	1997	0.65	7.118	5.812	74.3	165	0.99	0.2
GM	2005	7	1998	0.78	6.319	5.674	117.7	315	0.99	0.2
GM	2006	7	1999	0.57	5.493	4.881	84.4	166	1	0.2
GM	2007	7	2000	0.55	6.153	5.038	8	43	1	0.2
GM	2008	7	2001	0.69	5.78	5.12	117.8	209	1	0.2
GM	2009	7	2002	0.72	5.852	4.66	22.5	79	1	0.2
GM	2010	7	2003	1.02	5.687	4.786	88.2	223	1	0.2
GM	1982	8	1974	0.9	9.724	9.677	77.2	91	1	0.2
GM	1983	8	1975	1.11	10.268	9.944	64.2	66	1	0.2
GM	1984	8	1976	0.93	10.087	7.842	9.6	17	1	0.2
GM	1985	8	1977	1.13	11.245	9.67	53.9	70	1	0.2
GM	1986	8	1978	1.04	10.295	9.364	42	32	1	0.2
GM	1987	8	1979	1.08	11.136	9.52	17.6	24	1	0.2
GM	1988	8	1980	0.8	10.141	10.15	28.3	32	1	0.2
GM	1989	8	1981	0.66	12.272	8.682	9.9	27	1	0.2
GM	1990	8	1982	0.84	11.641	10.375	40.5	42	1	0.2
GM	1991	8	1983	1.01	12.261	11.457	26	47	1	0.2
GM	1992	8	1984	1.07	10.389	10.5	6.1	43	1	0.2
GM	1993	8	1985	1.32	13.673	12.208	11.3	43	1	0.2
GM	1994	8	1986	1.25	12.583	11.144	28.9	25	1	0.2
GM	1995	8	1987	0.86	13.096	10.009	18.3	28	1	0.2
GM	1996	8	1988	0.86	14.388	12.844	0.5	5	1	0.2
GM	1997	8	1989	0.74	12.15	11.932	2.3	7	1	0.2
GM	1998	8	1990	0.66	12.118	10.439	5.3	19	1	0.2
GM	1999	8	1991	0.45	9.736	8.306	13.9	38	1	0.2
GM	2000	8	1992	0.53	9.409	7.876	11.9	92	1	0.2
GM	2001	8	1993	0.63	9.066	6.933	9.1	47	1	0.2
GM	2002	8	1994	0.54	8.542	7.839	34.5	59	1	0.2
GM	2003	8	1995	0.66	9.252	8.018	32.4	53	1	0.2
GM	2004	8	1996	0.64	9.729	8.636	35.4	88	1	0.2
GM	2005	8	1997	0.77	7.983	7.538	30.7	70	1	0.2
GM	2006	8	1998	0.56	7.226	6.757	42.4	118	1	0.2
GM	2007	8	1999	0.54	7.295	6.33	19.3	77	1	0.2
GM	2008	8	2000	0.67	7.723	6.893	4.4	20	1	0.2
GM	2009	8	2001	0.71	7.76	6.697	33.9	86	1	0.2
GM	2010	8	2002	1.01	8.876	7.207	14.3	32	1	0.2
GM	1982	9	1973	0.28	12.596	13.095	48.7	NA	1	0.2
GM	1983	9	1974	0.35	11.386	10.522	28.2	NA	1	0.2
GM	1984	9	1975	0.29	13.557	11.798	17.4	NA	1	0.2
GM	1985	9	1976	0.35	12.21	11.098	6.9	NA	1	0.2
GM	1986	9	1977	0.33	13.067	12.122	28.3	NA	1	0.2
GM	1987	9	1978	0.34	13.58	11.824	19.8	NA	1	0.2
GM	1988	9	1979	0.25	10.434	10.779	3.3	NA	1	0.2
GM	1989	9	1980	0.21	16.858	13.075	5.1	NA	1	0.2
GM	1990	9	1981	0.26	15.294	13.7	10.2	NA	1	0.2
GM	1991	9	1982	0.77	15.318	13.354	8.5	NA	1	0.2
GM	1992	9	1983	0.82	13.418	12.827	4.5	NA	1	0.2
GM	1993	9	1984	1.01	14.478	12.264	0	NA	1	0.2
GM	1994	9	1985	0.96	9.42	11.349	6.6	NA	1	0.2
GM	1995	9	1986	0.66	19.756	15.767	0.6	NA	1	0.2
GM	1996	9	1987	0.65	16.225	14.577	1.8	NA	1	0.2
GM	1997	9	1988	0.57	15.625	14.994	0.4	NA	1	0.2
GM	1998	9	1989	0.5	17.5	14.582	1.5	NA	1	0.2
GM	1999	9	1990	0.34	12.279	12.198	1.1	NA	1	0.2
GM	2000	9	1991	0.4	12.415	10.994	0	NA	1	0.2
GM	2001	9	1992	0.48	8.745	9.071	11.1	NA	1	0.2
GM	2002	9	1993	0.41	11.138	10.049	9.8	NA	1	0.2
GM	2003	9	1994	0.5	10.87	9.636	17.1	NA	1	0.2
GM	2004	9	1995	0.49	12.53	10.767	17.1	NA	1	0.2
GM	2005	9	1996	0.59	10.605	10.158	19	NA	1	0.2
GM	2006	9	1997	0.43	9.782	8.837	14.1	NA	1	0.2
GM	2007	9	1998	0.41	10.557	8.734	10.5	NA	1	0.2
GM	2008	9	1999	0.51	9.616	8.376	9.3	NA	1	0.2
GM	2009	9	2000	0.54	10.836	9.148	1.1	NA	1	0.2
GM	2010	9	2001	0.77	9.875	8.754	5.8	NA	1	0.2
GM	1982	10	1972	0.28	19.184	15.545	33.5	NA	1	0.2
GM	1983	10	1973	0.35	11.655	12.116	14.6	NA	1	0.2
GM	1984	10	1974	0.29	14.397	12.803	14.7	NA	1	0.2
GM	1985	10	1975	0.35	13.442	13.499	18	NA	1	0.2
GM	1986	10	1976	0.33	13.886	13.021	9.6	NA	1	0.2
GM	1987	10	1977	0.34	14.681	13.851	17.8	NA	1	0.2
GM	1988	10	1978	0.25	17.787	15.542	2.4	NA	1	0.2
GM	1989	10	1979	0.21	20.41	14.593	9	NA	1	0.2
GM	1990	10	1980	0.26	16.344	16.599	16	NA	1	0.2
GM	1991	10	1981	0.77	6.096	9.656	4.9	NA	1	0.2
GM	1992	10	1982	0.82	19.072	17.092	1	NA	1	0.2
GM	1993	10	1983	1.01	17.58	15.359	0	NA	1	0.2
GM	1994	10	1984	0.96	22.008	17.85	0.4	NA	1	0.2
GM	1995	10	1985	0.66	23.143	14.765	2.2	NA	1	0.2
GM	1996	10	1986	0.65	19.49	19.623	0	NA	1	0.2
GM	1997	10	1987	0.57	17.749	16.97	0.6	NA	1	0.2
GM	1998	10	1988	0.5	15.06	15.34	0.8	NA	1	0.2
GM	1999	10	1989	0.34	16.823	17.158	0	NA	1	0.2
GM	2000	10	1990	0.4	14.506	13.346	0	NA	1	0.2
GM	2001	10	1991	0.48	17.66	14.807	1	NA	1	0.2
GM	2002	10	1992	0.41	10.797	9.717	10.3	NA	1	0.2
GM	2003	10	1993	0.5	11.838	11.483	6.2	NA	1	0.2
GM	2004	10	1994	0.49	13.897	12.291	8.7	NA	1	0.2
GM	2005	10	1995	0.59	13.887	13.191	7.4	NA	1	0.2
GM	2006	10	1996	0.43	12.635	11.576	8.1	NA	1	0.2
GM	2007	10	1997	0.41	12.346	10.99	5.2	NA	1	0.2
GM	2008	10	1998	0.51	14.863	12.526	6.2	NA	1	0.2
GM	2009	10	1999	0.54	10.416	10.008	4.4	NA	1	0.2
GM	2010	10	2000	0.77	10.434	10.633	0.9	NA	1	0.2
GM	1982	11	1971	0.28	NA	NA	NA	NA	1	0.2
GM	1983	11	1972	0.35	NA	NA	NA	NA	1	0.2
GM	1984	11	1973	0.29	NA	NA	NA	NA	1	0.2
GM	1985	11	1974	0.35	NA	NA	NA	NA	1	0.2
GM	1986	11	1975	0.33	NA	NA	NA	NA	1	0.2
GM	1987	11	1976	0.34	NA	NA	NA	NA	1	0.2
GM	1988	11	1977	0.25	NA	NA	NA	NA	1	0.2
GM	1989	11	1978	0.21	NA	NA	NA	NA	1	0.2
GM	1990	11	1979	0.26	NA	NA	NA	NA	1	0.2
GM	1991	11	1980	0.77	NA	NA	NA	NA	1	0.2
GM	1992	11	1981	0.82	NA	NA	NA	NA	1	0.2
GM	1993	11	1982	1.01	NA	NA	NA	NA	1	0.2
GM	1994	11	1983	0.96	NA	NA	NA	NA	1	0.2
GM	1995	11	1984	0.66	NA	NA	NA	NA	1	0.2
GM	1996	11	1985	0.65	NA	NA	NA	NA	1	0.2
GM	1997	11	1986	0.57	NA	NA	NA	NA	1	0.2
GM	1998	11	1987	0.5	NA	NA	NA	NA	1	0.2
GM	1999	11	1988	0.34	NA	NA	NA	NA	1	0.2
GM	2000	11	1989	0.4	NA	NA	NA	NA	1	0.2
GM	2001	11	1990	0.48	NA	NA	NA	NA	1	0.2
GM	2002	11	1991	0.41	NA	NA	NA	NA	1	0.2
GM	2003	11	1992	0.5	NA	NA	NA	NA	1	0.2
GM	2004	11	1993	0.49	NA	NA	NA	NA	1	0.2
GM	2005	11	1994	0.59	NA	NA	NA	NA	1	0.2
GM	2006	11	1995	0.43	NA	NA	NA	NA	1	0.2
GM	2007	11	1996	0.41	NA	NA	NA	NA	1	0.2
GM	2008	11	1997	0.51	NA	NA	NA	NA	1	0.2
GM	2009	11	1998	0.54	NA	NA	NA	NA	1	0.2
GM	2010	11	1999	0.77	NA	NA	NA	NA	1	0.2
N_GulfSL	1974	3	1971	0.01	0.46	NA	741	106293	0.009	0.2
N_GulfSL	1975	3	1972	0	0.4	NA	35	136678	0.009	0.2
N_GulfSL	1976	3	1973	0	0.44	NA	217	116015	0.009	0.2
N_GulfSL	1977	3	1974	0	0.46	NA	14	159679	0.009	0.2
N_GulfSL	1978	3	1975	0	0.57	NA	61	175089	0.009	0.2
N_GulfSL	1979	3	1976	0	0.35	NA	70	131760	0.009	0.2
N_GulfSL	1980	3	1977	0	0.51	NA	605	206009	0.009	0.2
N_GulfSL	1981	3	1978	0	0.57	NA	316	133587	0.009	0.2
N_GulfSL	1982	3	1979	0	0.45	NA	229	133369	0.009	0.2
N_GulfSL	1983	3	1980	0.01	0.38	NA	840	168126	0.009	0.2
N_GulfSL	1984	3	1981	0	0.42	NA	47	126341	0.004	0.2
N_GulfSL	1985	3	1982	0	0.63	NA	175	165800	0.001	0.2
N_GulfSL	1986	3	1983	0	0.64	NA	215	125990	0.015	0.4
N_GulfSL	1987	3	1984	0	0.45	NA	15	78341	0.003	0.4
N_GulfSL	1988	3	1985	0	0.51	NA	117	80149	0.004	0.4
N_GulfSL	1989	3	1986	0.01	0.4	NA	370	67746	0.003	0.4
N_GulfSL	1990	3	1987	0.01	0.59	NA	362	64607	0.003	0.4
N_GulfSL	1991	3	1988	0	0.43	NA	109	29670	0.001	0.4
N_GulfSL	1992	3	1989	0.02	0.46	NA	309	17659	0.009	0.4
N_GulfSL	1993	3	1990	0.02	0.42	NA	169	12737	0.003	0.4
N_GulfSL	1994	3	1991	0	0.42	NA	1	18841	0.004	0.4
N_GulfSL	1995	3	1992	0	0.42	NA	2	12714	0.023	0.4
N_GulfSL	1996	3	1993	0	0.45	NA	2	24632	0.027	0.4
N_GulfSL	1997	3	1994	0	0.92	NA	18	13118	0.032	0.3
N_GulfSL	1998	3	1995	0	0.9	NA	1	12253	0.036	0.3
N_GulfSL	1999	3	1996	0	0.9	NA	1	12141	0.044	0.3
N_GulfSL	2000	3	1997	0	0.56	NA	1	11599	0.053	0.3
N_GulfSL	2001	3	1998	0	0.57	NA	1	13056	0.061	0.2
N_GulfSL	2002	3	1999	0	0.35	NA	1	10459	0.069	0.2
N_GulfSL	2003	3	2000	0	0.44	NA	0	8908	0.063	0.2
N_GulfSL	2004	3	2001	0	0.58	NA	0	10236	0.056	0.2
N_GulfSL	2005	3	2002	0	0.46	NA	0	8828	0.05	0.2
N_GulfSL	2006	3	2003	0	0.46	NA	0	8769	0.084	0.2
N_GulfSL	1974	4	1970	0.08	0.64	NA	4069	57400	0.085	0.2
N_GulfSL	1975	4	1971	0.06	0.72	NA	4313	86356	0.085	0.2
N_GulfSL	1976	4	1972	0.05	0.76	NA	5210	111871	0.085	0.2
N_GulfSL	1977	4	1973	0.03	0.65	NA	2672	94789	0.085	0.2
N_GulfSL	1978	4	1974	0.02	0.75	NA	2678	130721	0.085	0.2
N_GulfSL	1979	4	1975	0.03	0.65	NA	3404	143295	0.085	0.2
N_GulfSL	1980	4	1976	0.04	0.62	NA	3390	107813	0.085	0.2
N_GulfSL	1981	4	1977	0.04	0.79	NA	6689	168119	0.085	0.2
N_GulfSL	1982	4	1978	0.03	0.85	NA	3231	109086	0.085	0.2
N_GulfSL	1983	4	1979	0.05	0.93	NA	4901	108986	0.085	0.2
N_GulfSL	1984	4	1980	0.02	0.79	NA	2947	136891	0.06	0.2
N_GulfSL	1985	4	1981	0.03	0.79	NA	2518	103397	0.026	0.2
N_GulfSL	1986	4	1982	0.02	0.73	NA	2415	135588	0.111	0.4
N_GulfSL	1987	4	1983	0.02	0.6	NA	1194	84279	0.035	0.4
N_GulfSL	1988	4	1984	0.03	0.73	NA	1274	52501	0.019	0.4
N_GulfSL	1989	4	1985	0.04	0.69	NA	1882	53630	0.028	0.4
N_GulfSL	1990	4	1986	0.09	0.75	NA	3083	45111	0.032	0.4
N_GulfSL	1991	4	1987	0.09	0.61	NA	3004	43013	0.017	0.4
N_GulfSL	1992	4	1988	0.3	0.61	NA	4276	19800	0.097	0.4
N_GulfSL	1993	4	1989	0.23	0.59	NA	1949	11586	0.061	0.4
N_GulfSL	1994	4	1990	0	0.55	NA	2	8400	0.06	0.4
N_GulfSL	1995	4	1991	0	0.83	NA	10	12629	0.13	0.4
N_GulfSL	1996	4	1992	0	0.74	NA	22	8521	0.173	0.4
N_GulfSL	1997	4	1993	0.02	0.83	NA	296	16510	0.216	0.3
N_GulfSL	1998	4	1994	0	0.7	NA	30	9702	0.26	0.3
N_GulfSL	1999	4	1995	0.01	0.99	NA	45	9077	0.242	0.3
N_GulfSL	2000	4	1996	0.01	0.81	NA	48	8994	0.225	0.3
N_GulfSL	2001	4	1997	0.02	0.82	NA	161	8592	0.207	0.2
N_GulfSL	2002	4	1998	0.01	0.71	NA	63	10689	0.189	0.2
N_GulfSL	2003	4	1999	0	0.6	NA	8	8562	0.243	0.2
N_GulfSL	2004	4	2000	0	0.87	NA	4	7293	0.297	0.2
N_GulfSL	2005	4	2001	0	1.04	NA	12	8380	0.351	0.2
N_GulfSL	2006	4	2002	0	0.85	NA	30	7228	0.331	0.2
N_GulfSL	1974	5	1969	0.33	0.99	NA	9607	37105	0.601	0.2
N_GulfSL	1975	5	1970	0.22	1	NA	7707	43325	0.601	0.2
N_GulfSL	1976	5	1971	0.23	1.13	NA	12535	66810	0.601	0.2
N_GulfSL	1977	5	1972	0.14	1.02	NA	10124	86890	0.601	0.2
N_GulfSL	1978	5	1973	0.17	0.96	NA	10794	75194	0.601	0.2
N_GulfSL	1979	5	1974	0.16	0.93	NA	13995	104607	0.601	0.2
N_GulfSL	1980	5	1975	0.18	0.93	NA	17515	114247	0.601	0.2
N_GulfSL	1981	5	1976	0.12	0.98	NA	8999	85209	0.601	0.2
N_GulfSL	1982	5	1977	0.17	1.11	NA	18782	131607	0.601	0.2
N_GulfSL	1983	5	1978	0.22	1.3	NA	15255	86395	0.601	0.2
N_GulfSL	1984	5	1979	0.11	1.03	NA	7733	84807	0.519	0.2
N_GulfSL	1985	5	1980	0.17	0.98	NA	15909	109416	0.151	0.2
N_GulfSL	1986	5	1981	0.13	0.98	NA	8534	82380	0.417	0.4
N_GulfSL	1987	5	1982	0.12	0.77	NA	8426	88924	0.212	0.4
N_GulfSL	1988	5	1983	0.14	0.88	NA	6037	55523	0.101	0.4
N_GulfSL	1989	5	1984	0.2	0.93	NA	5059	34157	0.382	0.4
N_GulfSL	1990	5	1985	0.31	0.93	NA	7677	34421	0.231	0.4
N_GulfSL	1991	5	1986	0.36	0.83	NA	6928	27738	0.133	0.4
N_GulfSL	1992	5	1987	0.53	0.79	NA	9148	26397	0.372	0.4
N_GulfSL	1993	5	1988	0.62	0.8	NA	3807	9829	0.471	0.4
N_GulfSL	1994	5	1989	0.01	0.88	NA	41	6193	0.519	0.4
N_GulfSL	1995	5	1990	0	0.88	NA	23	5629	0.453	0.4
N_GulfSL	1996	5	1991	0.01	0.96	NA	60	8457	0.562	0.4
N_GulfSL	1997	5	1992	0.08	1.08	NA	386	5694	0.67	0.3
N_GulfSL	1998	5	1993	0.03	1.1	NA	350	11977	0.779	0.3
N_GulfSL	1999	5	1994	0.03	1.31	NA	200	7162	0.685	0.3
N_GulfSL	2000	5	1995	0.07	1.27	NA	400	6686	0.591	0.3
N_GulfSL	2001	5	1996	0.05	1.16	NA	298	6622	0.497	0.2
N_GulfSL	2002	5	1997	0.05	1.2	NA	283	6889	0.402	0.2
N_GulfSL	2003	5	1998	0	1.04	NA	21	8694	0.514	0.2
N_GulfSL	2004	5	1999	0.02	1.13	NA	98	7003	0.626	0.2
N_GulfSL	2005	5	2000	0.02	1.32	NA	81	5968	0.738	0.2
N_GulfSL	2006	5	2001	0.04	1.17	NA	218	6850	0.74	0.2
N_GulfSL	1974	6	1968	0.36	1.31	NA	13498	48589	0.874	0.2
N_GulfSL	1975	6	1969	0.3	1.52	NA	5091	21748	0.874	0.2
N_GulfSL	1976	6	1970	0.28	1.68	NA	6323	28535	0.874	0.2
N_GulfSL	1977	6	1971	0.39	1.48	NA	12756	43420	0.874	0.2
N_GulfSL	1978	6	1972	0.37	1.44	NA	17616	62015	0.874	0.2
N_GulfSL	1979	6	1973	0.32	1.42	NA	12871	51841	0.874	0.2
N_GulfSL	1980	6	1974	0.36	1.43	NA	20196	73037	0.874	0.2
N_GulfSL	1981	6	1975	0.33	1.32	NA	20054	77764	0.874	0.2
N_GulfSL	1982	6	1976	0.26	1.44	NA	12747	61651	0.874	0.2
N_GulfSL	1983	6	1977	0.25	1.6	NA	18451	90832	0.874	0.2
N_GulfSL	1984	6	1978	0.3	1.45	NA	13493	57003	0.938	0.2
N_GulfSL	1985	6	1979	0.28	1.22	NA	13820	62461	0.612	0.2
N_GulfSL	1986	6	1980	0.29	1.19	NA	15635	75253	0.658	0.4
N_GulfSL	1987	6	1981	0.36	1.01	NA	12310	48311	0.676	0.4
N_GulfSL	1988	6	1982	0.3	1.2	NA	11452	52783	0.592	0.4
N_GulfSL	1989	6	1983	0.36	1.12	NA	8190	32331	0.816	0.4
N_GulfSL	1990	6	1984	0.47	1.18	NA	5916	18809	0.59	0.4
N_GulfSL	1991	6	1985	0.66	1.09	NA	6896	16893	0.508	0.4
N_GulfSL	1992	6	1986	0.8	1.01	NA	6080	13025	0.628	0.4
N_GulfSL	1993	6	1987	1.12	1.06	NA	5985	10384	0.838	0.4
N_GulfSL	1994	6	1988	0.02	1.09	NA	65	3554	0.938	0.4
N_GulfSL	1995	6	1989	0.02	1.36	NA	52	4118	0.813	0.4
N_GulfSL	1996	6	1990	0.04	1.21	NA	107	3755	0.849	0.4
N_GulfSL	1997	6	1991	0.17	1.4	NA	764	5620	0.885	0.3
N_GulfSL	1998	6	1992	0.11	1.31	NA	349	3888	0.922	0.3
N_GulfSL	1999	6	1993	0.14	1.75	NA	953	8573	0.852	0.3
N_GulfSL	2000	6	1994	0.16	1.64	NA	675	5134	0.783	0.3
N_GulfSL	2001	6	1995	0.17	1.59	NA	638	4610	0.713	0.2
N_GulfSL	2002	6	1996	0.21	1.52	NA	874	5152	0.643	0.2
N_GulfSL	2003	6	1997	0.01	1.32	NA	52	5385	0.746	0.2
N_GulfSL	2004	6	1998	0.04	1.62	NA	272	7099	0.849	0.2
N_GulfSL	2005	6	1999	0.05	1.61	NA	256	5645	0.952	0.2
N_GulfSL	2006	6	2000	0.13	1.43	NA	538	4813	0.865	0.2
N_GulfSL	1974	7	1967	0.39	1.67	NA	5303	18174	0.956	0.2
N_GulfSL	1975	7	1968	0.34	1.89	NA	7185	27661	0.956	0.2
N_GulfSL	1976	7	1969	0.43	2.15	NA	4244	13230	0.956	0.2
N_GulfSL	1977	7	1970	0.67	2.02	NA	7943	17677	0.956	0.2
N_GulfSL	1978	7	1971	0.55	1.98	NA	9292	24100	0.956	0.2
N_GulfSL	1979	7	1972	0.5	1.87	NA	12592	34959	0.956	0.2
N_GulfSL	1980	7	1973	0.53	1.91	NA	11624	30878	0.956	0.2
N_GulfSL	1981	7	1974	0.46	1.85	NA	13971	41663	0.956	0.2
N_GulfSL	1982	7	1975	0.4	1.76	NA	13768	45652	0.956	0.2
N_GulfSL	1983	7	1976	0.34	1.9	NA	10206	39010	0.956	0.2
N_GulfSL	1984	7	1977	0.48	1.77	NA	20246	57770	0.975	0.2
N_GulfSL	1985	7	1978	0.41	1.62	NA	10688	34543	0.871	0.2
N_GulfSL	1986	7	1979	0.46	1.47	NA	11847	38712	0.834	0.4
N_GulfSL	1987	7	1980	0.47	1.31	NA	11864	37848	0.9	0.4
N_GulfSL	1988	7	1981	0.39	1.49	NA	6078	22492	0.838	0.4
N_GulfSL	1989	7	1982	0.5	1.42	NA	8576	26160	0.956	0.4
N_GulfSL	1990	7	1983	0.56	1.39	NA	5435	15091	0.799	0.4
N_GulfSL	1991	7	1984	0.7	1.38	NA	3344	7871	0.83	0.4
N_GulfSL	1992	7	1985	1.15	1.29	NA	3414	5836	0.87	0.4
N_GulfSL	1993	7	1986	1.82	1.3	NA	2863	3914	0.965	0.4
N_GulfSL	1994	7	1987	0.05	1.29	NA	89	2266	0.975	0.4
N_GulfSL	1995	7	1988	0.02	1.35	NA	40	2330	0.944	0.4
N_GulfSL	1996	7	1989	0.04	1.5	NA	90	2718	0.954	0.4
N_GulfSL	1997	7	1990	0.25	1.66	NA	475	2430	0.964	0.3
N_GulfSL	1998	7	1991	0.16	1.56	NA	460	3511	0.974	0.3
N_GulfSL	1999	7	1992	0.23	2.04	NA	454	2582	0.935	0.3
N_GulfSL	2000	7	1993	0.31	2.03	NA	1269	5537	0.896	0.3
N_GulfSL	2001	7	1994	0.25	1.87	NA	642	3227	0.857	0.2
N_GulfSL	2002	7	1995	0.3	1.81	NA	748	3200	0.818	0.2
N_GulfSL	2003	7	1996	0.02	1.59	NA	61	3432	0.869	0.2
N_GulfSL	2004	7	1997	0.1	2.11	NA	387	4362	0.92	0.2
N_GulfSL	2005	7	1998	0.14	1.85	NA	641	5567	0.97	0.2
N_GulfSL	2006	7	1999	0.14	1.76	NA	536	4391	0.972	0.2
N_GulfSL	1974	8	1966	0.48	1.98	NA	6658	19123	0.971	0.2
N_GulfSL	1975	8	1967	0.38	2.34	NA	2930	10120	0.971	0.2
N_GulfSL	1976	8	1968	0.49	2.6	NA	5750	16193	0.971	0.2
N_GulfSL	1977	8	1969	0.53	2.52	NA	2628	7025	0.971	0.2
N_GulfSL	1978	8	1970	0.39	2.63	NA	2163	7377	0.971	0.2
N_GulfSL	1979	8	1971	0.62	2.58	NA	4822	11413	0.971	0.2
N_GulfSL	1980	8	1972	0.59	2.41	NA	7064	17341	0.971	0.2
N_GulfSL	1981	8	1973	0.43	2.49	NA	4730	14872	0.971	0.2
N_GulfSL	1982	8	1974	0.58	2.12	NA	8673	21585	0.971	0.2
N_GulfSL	1983	8	1975	0.31	2.18	NA	6002	25022	0.971	0.2
N_GulfSL	1984	8	1976	0.44	2.03	NA	7394	22771	0.992	0.2
N_GulfSL	1985	8	1977	0.46	1.93	NA	9818	29155	0.934	0.2
N_GulfSL	1986	8	1978	0.49	1.92	NA	6024	18692	0.932	0.4
N_GulfSL	1987	8	1979	0.73	1.58	NA	7210	16458	0.979	0.4
N_GulfSL	1988	8	1980	0.49	1.81	NA	5145	15869	0.942	0.4
N_GulfSL	1989	8	1981	0.65	1.67	NA	4101	10197	0.977	0.4
N_GulfSL	1990	8	1982	0.59	1.64	NA	3984	10674	0.907	0.4
N_GulfSL	1991	8	1983	0.76	1.59	NA	2587	5776	0.893	0.4
N_GulfSL	1992	8	1984	1.34	1.5	NA	1661	2618	0.932	0.4
N_GulfSL	1993	8	1985	1.74	1.73	NA	888	1236	0.987	0.4
N_GulfSL	1994	8	1986	0.14	1.66	NA	47	423	0.993	0.4
N_GulfSL	1995	8	1987	0.03	1.64	NA	33	1446	0.975	0.4
N_GulfSL	1996	8	1988	0.05	1.72	NA	57	1529	0.98	0.4
N_GulfSL	1997	8	1989	0.41	1.98	NA	517	1749	0.986	0.3
N_GulfSL	1998	8	1990	0.2	1.83	NA	222	1395	0.991	0.3
N_GulfSL	1999	8	1991	0.51	2.3	NA	776	2208	0.971	0.3
N_GulfSL	2000	8	1992	0.33	2.26	NA	375	1525	0.952	0.3
N_GulfSL	2001	8	1993	0.46	2.39	NA	1016	3022	0.932	0.2
N_GulfSL	2002	8	1994	0.57	2.01	NA	823	2065	0.913	0.2
N_GulfSL	2003	8	1995	0.02	1.87	NA	43	1948	0.94	0.2
N_GulfSL	2004	8	1996	0.14	2.19	NA	334	2754	0.968	0.2
N_GulfSL	2005	8	1997	0.16	2.28	NA	433	3222	0.996	0.2
N_GulfSL	2006	8	1998	0.26	1.95	NA	823	3980	0.984	0.2
N_GulfSL	1974	9	1965	0.42	2.51	NA	2794	9010	0.99	0.2
N_GulfSL	1975	9	1966	0.37	2.61	NA	2757	9690	0.99	0.2
N_GulfSL	1976	9	1967	0.49	2.9	NA	1991	5656	0.99	0.2
N_GulfSL	1977	9	1968	0.58	2.77	NA	3274	8105	0.99	0.2
N_GulfSL	1978	9	1969	0.42	3.22	NA	1064	3398	0.99	0.2
N_GulfSL	1979	9	1970	0.48	3.4	NA	1429	4098	0.99	0.2
N_GulfSL	1980	9	1971	0.41	3.41	NA	1531	5033	0.99	0.2
N_GulfSL	1981	9	1972	0.36	3.34	NA	2154	7878	0.99	0.2
N_GulfSL	1982	9	1973	0.62	2.66	NA	3372	7934	0.99	0.2
N_GulfSL	1983	9	1974	0.41	2.45	NA	3061	9912	0.99	0.2
N_GulfSL	1984	9	1975	0.53	2.3	NA	5688	15092	0.997	0.2
N_GulfSL	1985	9	1976	0.34	2.15	NA	3179	12013	0.969	0.2
N_GulfSL	1986	9	1977	0.67	2.22	NA	6189	15068	0.967	0.4
N_GulfSL	1987	9	1978	0.82	2.09	NA	3650	7708	0.996	0.4
N_GulfSL	1988	9	1979	0.42	2.27	NA	1515	5307	0.981	0.4
N_GulfSL	1989	9	1980	0.68	2.02	NA	2703	6520	0.994	0.4
N_GulfSL	1990	9	1981	0.8	1.86	NA	1665	3570	0.976	0.4
N_GulfSL	1991	9	1982	0.9	1.83	NA	1996	3977	0.935	0.4
N_GulfSL	1992	9	1983	1.29	1.75	NA	1132	1819	0.974	0.4
N_GulfSL	1993	9	1984	1.91	2.07	NA	343	460	0.998	0.4
N_GulfSL	1994	9	1985	0.06	3.67	NA	7	145	0.993	0.4
N_GulfSL	1995	9	1986	0.09	2.01	NA	17	246	0.992	0.4
N_GulfSL	1996	9	1987	0.05	2.31	NA	41	943	0.995	0.4
N_GulfSL	1997	9	1988	0.3	2.26	NA	220	979	0.995	0.3
N_GulfSL	1998	9	1989	0.2	1.92	NA	136	857	0.994	0.3
N_GulfSL	1999	9	1990	0.7	2.36	NA	375	844	0.986	0.3
N_GulfSL	2000	9	1991	0.69	2.48	NA	429	979	0.977	0.3
