"","F.halfmax","Northsea","Coas","W_Baltic","Faroe","NE_Arctic","Celtic","Iceland","Kat","W_Scotland","NGulf","GB","GM","3NO","3M","2J3KL","3Ps"
"141",1.4,0.335938362030311,0.30493193548115,0.179626714552454,0.239945631663894,0.299107427458685,0.405709857531193,0.306459543048807,0.182227293376241,0.266927964884089,0.141987024804729,0.187941912882995,0.177046461241418,0.195343821078419,0.256258572130193,0.139830720414183,0.209554088915626
"142",1.41,0.334502913553347,0.30345466935045,0.178400958060144,0.238662918873067,0.297652513055787,0.404178785116178,0.305081838657833,0.181086169437939,0.265561998735062,0.141116416896539,0.186772722472633,0.175901824543736,0.19426849811515,0.25463988656203,0.139073240951533,0.208490600032668
"143",1.42,0.333081261125957,0.301992257831322,0.17718984262509,0.237394329382712,0.296212733198358,0.402661027730016,0.303717594863707,0.179959294056175,0.264211139140281,0.140256841136122,0.18561757558188,0.174771022168678,0.193206176407709,0.253039398536047,0.138325043408424,0.20743916220247
"144",1.43,0.331673196715537,0.30054447164193,0.175993117097666,0.236139628414925,0.294787847789696,0.401156401555633,0.302366604716392,0.178846404693796,0.262875135085515,0.139408084859251,0.184476225218025,0.173653809669819,0.192156614704288,0.25145682433553,0.137585951216895,0.206399562435216
"145",1.44,0.330278516498239,0.299111086189614,0.174810535940665,0.234898586347265,0.293377621696474,0.399664726181463,0.301028665593474,0.17774724502296,0.261553740940125,0.138569940836534,0.183348430039247,0.17254994822346,0.191119577639619,0.249891885627234,0.13685579230967,0.205371592796426
"146",1.45,0.328897020753422,0.297691881454304,0.173641859075389,0.233670978573619,0.291981824626528,0.398185824523544,0.299703579086597,0.176661564749606,0.260246716319935,0.137742207102559,0.182233954197281,0.171459204470681,0.190094835561422,0.248344309345915,0.136134398977678,0.204355050258066
"147",1.46,0.32752851376123,0.296286641875261,0.172486851732725,0.232456585369475,0.290600231010038,0.396719522749739,0.298391150891444,0.175589119443597,0.258953825954061,0.136924686791335,0.181132567185207,0.170381350364599,0.189082164362726,0.246813827581536,0.135421607732916,0.203349736554842
"148",1.47,0.326172803703184,0.294895156241047,0.171345284309005,0.231255191761452,0.289232619883986,0.395265650205993,0.297091190701154,0.174529670374328,0.257674839555585,0.13611718797777,0.180044043690172,0.16931616302264,0.188081345319828,0.245300177469094,0.134717259176449,0.202355458045468
"149",1.48,0.324829702565687,0.293517217582621,0.170216932226482,0.230066587400917,0.287878774779808,0.393824039344576,0.295803512103025,0.173482984351599,0.256409531695931,0.135319523524937,0.178968163450862,0.168263424583635,0.18709216493569,0.243803101080994,0.134021197871313,0.201372025578729
"150",1.49,0.323499026046344,0.292152623069456,0.169101575798246,0.228890566441567,0.286538483614137,0.392394525654248,0.294527932478421,0.172448833571575,0.255157681682854,0.134531510936891,0.177904711119555,0.167222922069559,0.186114414788571,0.242322345321914,0.133333272220113,0.200399254364122
"151",1.5,0.322180593463001,0.290801173908596,0.167999000097433,0.227726927420807,0.285211538582545,0.390976947592282,0.293264272905735,0.171426995467645,0.253919073441901,0.13375297221679,0.176853476128578,0.16619444725174,0.185147891385692,0.240857661826097,0.132653334347114,0.199436963846921
"152",1.51,0.32087422766543,0.289462675246543,0.166908994830549,0.226575473144816,0.283897736056194,0.389571146518291,0.292012358066322,0.170417252566013,0.252693495401258,0.132983733730135,0.175814252561018,0.165177796521377,0.184192396021761,0.239408806857011,0.131981239984636,0.198484977587478
"153",1.52,0.31957975494954,0.288136936073903,0.165831354214781,0.225436010577149,0.282596876481311,0.388176966629803,0.290772016153291,0.169419392345857,0.251480740379855,0.132223626072884,0.174786839025523,0.164172770764205,0.18324773464217,0.237975541209316,0.131316848363579,0.197543123144601
"154",1.53,0.318297004974067,0.286823769132694,0.164765876859138,0.224308350730765,0.281308764281407,0.386794254899543,0.289543078783054,0.168433207103886,0.250280605478649,0.13147248394427,0.173771038535057,0.163179175239155,0.182313717710696,0.236557630113097,0.13066002210789,0.196611231962846
"155",1.54,0.317025810679635,0.285522990826239,0.163712365649289,0.223192308563355,0.28003320776214,0.385422861014336,0.28832538090954,0.16745849382315,0.249092891974963,0.130730146024111,0.172766658389449,0.162196819460868,0.181390160081539,0.235154843140285,0.130010627132817,0.195689139263583
"156",1.55,0.315766008210127,0.284234421131556,0.162670627635969,0.222087702875853,0.278770019018774,0.384062637315629,0.287118760740978,0.166495054045952,0.247917405219808,0.129996454854455,0.171773510061622,0.161225517085913,0.180476880875545,0.233766954113232,0.129368532546796,0.194776683939679
"157",1.56,0.314517436836278,0.282957883514186,0.161640473926823,0.220994356214024,0.277519013846131,0.382713438741545,0.285923059659158,0.16554269375072,0.246753954538082,0.129271256725355,0.170791409087356,0.160265085802589,0.179573703360454,0.232393741015377,0.128733610556815,0.193873708453665
"158",1.57,0.313279938881431,0.281693204845356,0.160621719581564,0.219912094773025,0.276280011650972,0.38137512277044,0.284738122141095,0.164601223232703,0.245602353131552,0.128554401564641,0.169820174958463,0.159315347224168,0.178680454835031,0.231034985903956,0.12810573637711,0.192980058739262
"159",1.58,0.312053359649376,0.280440215321432,0.159614183510334,0.21884074830482,0.275052835366735,0.380047549365914,0.283563795683003,0.163670456988352,0.24446241798455,0.127845742831507,0.168859631019254,0.158376126785473,0.177796966516947,0.229690474824709,0.127484788141071,0.19209558410612
"160",1.59,0.310837547354213,0.279198748385576,0.158617688375155,0.217780150028378,0.273837311370568,0.378730580923242,0.282399930726501,0.162750213603272,0.243333969772291,0.127145137413774,0.167909604366187,0.157447253642648,0.176923073434256,0.228359997728529,0.126870646816212,0.191220137147675
"161",1.6,0.309632353052163,0.277968640651546,0.157632060494355,0.216730136542534,0.272633269402572,0.377424082217162,0.281246380586986,0.161840315643609,0.242216832771717,0.126452445528676,0.166969925750572,0.156528560576031,0.17605861432036,0.227043348390016,0.126263196122091,0.190353573651982
"162",1.61,0.30843763057528,0.276749731829572,0.156657129749879,0.215690547741435,0.271440542487207,0.376127920351004,0.280103001384084,0.160940589550767,0.241110834774825,0.125767530627044,0.166040429484244,0.15561988389601,0.175203431512328,0.225740324327875,0.125662322451061,0.189495752515434
"163",1.62,0.307253236466991,0.275541864654243,0.155692729497367,0.214661226732483,0.270258966856787,0.374841964707104,0.278969651974121,0.160050865539327,0.240015807004361,0.125090259300738,0.165120953348085,0.154721063351751,0.174357370852441,0.224450726727133,0.125067914791732,0.188646535659239
"164",1.63,0.306079029919414,0.274344884814345,0.154738696478923,0.213642019756686,0.269088381877009,0.373566086898471,0.277846193884544,0.159170977498078,0.238931584031844,0.124420501193214,0.164211338503304,0.153831942042707,0.17352028159287,0.223174360363114,0.124479864655048,0.187805787948577
"165",1.64,0.304914872712391,0.273158640884597,0.153794870738473,0.212632776111339,0.267928629974455,0.372300160721675,0.276732491250221,0.158300762894029,0.237858003697825,0.123758128913101,0.163311429405383,0.152952366332812,0.17269201630335,0.221911033527135,0.123898066002869,0.186973377114317
"166",1.65,0.303760629154186,0.271982984259217,0.152861095539615,0.21163334807496,0.266779556566002,0.371044062110907,0.275628410751563,0.157440062679335,0.236794907034325,0.123103017950671,0.162421073720586,0.152082185767254,0.171872430781768,0.220660557953895,0.123322415178958,0.186149173677218
"167",1.66,0.302616166023804,0.270817769087273,0.1519372172859,0.210643590834397,0.265641009990101,0.369797669093194,0.27453382155441,0.156588721201001,0.235742138189381,0.122455046597091,0.161540122244964,0.151221252991753,0.171061383967544,0.219422748750488,0.122752810842283,0.185333050874501
"168",1.67,0.301481352514858,0.269662852209755,0.151023085443439,0.209663362414043,0.264512841439854,0.368560861744727,0.273448595251615,0.155746586113303,0.234699544353643,0.121814095866352,0.160668428825741,0.150369423674252,0.170258737857719,0.21819742432703,0.122189153902547,0.18452488458874
"169",1.68,0.300356060180964,0.268518093098331,0.150118552465766,0.208692523607086,0.263394904897852,0.367333522148262,0.272372605806278,0.154913508292815,0.233666975688945,0.121180049419774,0.159805850285036,0.14952655642893,0.169464357425649,0.216984406328842,0.121631347457852,0.183724553278948
"170",1.69,0.299240162882595,0.267383353795717,0.149223473720884,0.207730937908724,0.262287057072707,0.366115534351586,0.271305729496571,0.154089341755965,0.232644285258812,0.12055279349299,0.158952246345809,0.148692512742477,0.168678110542218,0.215783519570166,0.121079296734423,0.182931937913817
"171",1.7,0.298133536735357,0.266258498857638,0.148337707420423,0.206778471451286,0.261189157337246,0.364906784326989,0.2702478448621,0.153273943579031,0.231631328960828,0.119932216825309,0.158107479559983,0.147867156902532,0.16789986789948,0.214594591969359,0.120532909028303,0.182146921907006
"172",1.71,0.297036060059649,0.265143395296306,0.147461114550825,0.205834992941194,0.260101067668308,0.363707159931741,0.269198832651774,0.152467173820494,0.230627965460814,0.119318210591384,0.15727141523865,0.147050355928231,0.167129502936643,0.21341745448555,0.119992093648963,0.181369391054419
"173",1.72,0.295947613331651,0.264037912525391,0.14659355880651,0.204900373597701,0.259022652588099,0.362516550869521,0.268158575773093,0.151668895445685,0.229634056128769,0.118710668335079,0.156443921384302,0.146241979502776,0.166366891768325,0.212251941056713,0.119456761864731,0.180599233473405
"174",1.73,0.294868079135617,0.262941922306429,0.145734906524945,0.203974487093362,0.257953779107068,0.361334848652794,0.267126959242855,0.150878974253625,0.228649464976511,0.118109485905475,0.155624868625018,0.145441899907975,0.165611913114991,0.211097888539126,0.118926826849992,0.179836339543799
"175",1.74,0.293797342117411,0.261855298696633,0.144885026623547,0.203057209496163,0.256894316668253,0.360161946566088,0.266103870139202,0.150097278806009,0.227674058596971,0.117514561394914,0.154814130150545,0.144649991960667,0.164864448235505,0.209955136648173,0.118402203634079,0.17908060185075
"176",1.75,0.292735288939275,0.260777917998058,0.144043790538384,0.202148419213269,0.255844137093056,0.358997739630163,0.265089197554982,0.149323680358254,0.226707706105101,0.116925795079026,0.154011581650197,0.143866132950996,0.164124380861716,0.208823527900485,0.117882809051798,0.178331915129272
"177",1.76,0.29168180823577,0.259709658708083,0.143211072164588,0.20124799693634,0.254803114528415,0.357842124567039,0.264082832552373,0.148558052792542,0.225750279080328,0.116343089358653,0.153217101252534,0.143090202582442,0.163391597135025,0.207702907557347,0.117368561695529,0.177590176210456
"178",1.77,0.290636790570861,0.258650401471178,0.142386747798443,0.200355825588343,0.253771125395316,0.356694999765855,0.26308466811874,0.147800272552797,0.22480165151053,0.115766348703608,0.152430569466749,0.142322082913575,0.162665985544845,0.206593123569381,0.116859381868841,0.176855283969284
"179",1.78,0.289600128396124,0.257600029031906,0.141570696081086,0.199471790271852,0.252748048338626,0.355556265249551,0.262094599123677,0.147050218581531,0.223861699737475,0.1151954795982,0.151651869125704,0.141561658301465,0.161947436868904,0.205494026522445,0.116355191541563,0.176127139273997
"180",1.79,0.288571716010018,0.256558426189137,0.140762797943773,0.198595778218745,0.2517337641782,0.354425822642331,0.261112522277207,0.146307772258501,0.222930302403689,0.114630390488456,0.150880885330578,0.140808815346701,0.161235844115325,0.204405469584741,0.115855914306266,0.175405644936956
"181",1.8,0.287551449518215,0.255525479751432,0.139962936554657,0.197727678741289,0.250728155861224,0.353303575137903,0.260138336089087,0.145572817341116,0.222007340400697,0.114070991730995,0.15011750539706,0.140063442839948,0.160531102466426,0.203327308455083,0.115361475336099,0.174690705666943
"182",1.81,0.286539226794937,0.254501078493559,0.139170997267029,0.196867383184547,0.249731108415769,0.352189427468462,0.25917194082921,0.14484523990654,0.221092696818625,0.113517195543471,0.149361618803042,0.139325431710025,0.159833109224171,0.202259401312315,0.114871801343928,0.17398222802287
"183",1.82,0.285534947445285,0.253485113114125,0.138386867568983,0.196014784880082,0.248742508905507,0.351083285874401,0.258213238489038,0.144124928295432,0.220186256897084,0.112968915956555,0.148613117137767,0.138594674973417,0.15914176375724,0.201201608765846,0.114386820542743,0.173280120368825
"184",1.83,0.284538512768518,0.252477476194268,0.137610437034449,0.195169779100903,0.247762246385578,0.349985058074736,0.257262132744067,0.14341177305728,0.219287907977342,0.112426068767382,0.147871894052384,0.137871067685209,0.158456967449634,0.200153793807268,0.113906462607269,0.172584292830426
"185",1.84,0.28354982572227,0.251478062157402,0.136841597275561,0.194332263017622,0.246790211859547,0.34889465323821,0.256318528917263,0.142705666897268,0.218397539455707,0.111888571494416,0.147137845211861,0.13715450689137,0.157778623650788,0.199115821763043,0.113430658636759,0.171894657252434
"186",1.85,0.282568790887658,0.250486767229966,0.136080241896308,0.193502135655793,0.245826298237455,0.347811981955079,0.255382333943463,0.142006504624635,0.21751504273812,0.111356343333694,0.146410868248223,0.136444891582362,0.157106637627138,0.19808756024823,0.11295934111891,0.171211127157586
"187",1.86,0.281595314435271,0.249503489403166,0.135326266447444,0.192679297854373,0.244870400294901,0.346736956209537,0.254453456334695,0.141314183102471,0.216640311195895,0.110829305116383,0.145690862715064,0.135742122648023,0.156440916515083,0.19706887912122,0.11249244389487,0.170533617706601
"188",1.87,0.280629304092011,0.248528128395664,0.134579568382596,0.191863652225297,0.243922414633149,0.345669489352788,0.2535318061464,0.140628601198919,0.215773240122592,0.11030737926762,0.144977730043294,0.135046102833685,0.155781369275303,0.19605965043947,0.112029902125302,0.169862045659322
"189",1.88,0.279670669108756,0.247560585617203,0.133840047015555,0.191055103114117,0.24298223964022,0.34460949607673,0.252617294944521,0.139949659739719,0.214913726691991,0.10979048976658,0.144271373498094,0.134356736697492,0.155127906648397,0.195059748416198,0.111571652257459,0.169196329336969
"190",1.89,0.278719320228824,0.246600764133127,0.133107603478692,0.190253556561676,0.242049775452949,0.343556892388241,0.251709835773441,0.139277261462067,0.214061669917111,0.109278562107736,0.143571698137021,0.133673930568874,0.154480441111783,0.194069049378026,0.111117631993242,0.168536388585445
"191",1.9,0.277775169657219,0.245648568629788,0.132382140682491,0.189458920266788,0.241124923919972,0.34251159558405,0.250809343124735,0.138611310969746,0.213216970610286,0.108771523263268,0.142878610769247,0.132997592508146,0.15383888683783,0.193087431723544,0.1106677802582,0.167882144739677
"192",1.91,0.276838131030637,0.244703905380796,0.131663563276133,0.188671103549895,0.240207588565628,0.341473524226183,0.249915732906724,0.137951714689482,0.212379531344222,0.108269301646579,0.14219201991589,0.132327632267195,0.153203159653173,0.192114775882778,0.110222037171453,0.167233520588958
"193",1.92,0.275908119388195,0.243766682214104,0.130951777609128,0.18789001731766,0.239297674554743,0.340442598117957,0.24902892241479,0.137298380828494,0.21154925641405,0.107771827076882,0.141511835771394,0.131663961251225,0.152573176999189,0.191150964277533,0.109780344016488,0.166590440343238
"194",1.93,0.274985051142887,0.242836808479898,0.130246691693944,0.187115574028492,0.238395088658271,0.339418738280518,0.248148830302453,0.136651219333202,0.21072605180031,0.107279030744832,0.140837970165944,0.131006492481518,0.151948857893573,0.190195881282603,0.109342643212812,0.165952829600368
"195",1.94,0.274068844053733,0.241914195019267,0.129548215169615,0.18634768765894,0.237499739219777,0.33840186692991,0.247275376553163,0.136010141849048,0.209909825132867,0.106790845179144,0.140170336528871,0.130355140559192,0.151330122893,0.189249413187812,0.108908878288432,0.165320615314232
"196",1.95,0.273159417198591,0.240998754133639,0.12885625926629,0.185586273670974,0.236611536122734,0.33739190745465,0.246408482452802,0.135375061681407,0.209100485655723,0.106307204214187,0.139508849853019,0.129709821629913,0.150716894056828,0.188311448160884,0.108478993853127,0.164693725763759
"197",1.96,0.272256690947642,0.240090399554955,0.128170736770696,0.184831248980079,0.235730390758604,0.336388784393806,0.245548070562875,0.134745893757548,0.208297944192691,0.105828042958513,0.13885342666005,0.129070453349548,0.150109094911812,0.187381876211103,0.108052935572489,0.164072090522783
